Source,Target,Type
knowledge:原创,knowledge:产品宣传语,要求
knowledge:不侵犯他人著作权,knowledge:作品完整方案,要求
knowledge:8-10个字以内,knowledge:产品宣传语,限制
knowledge:软件工具,knowledge:产品宣传语,可用
knowledge:微信订阅号图标,knowledge:Shangguo Pie,设计
knowledge:微信订阅号图标,knowledge:三个颜色,设计要求
knowledge:微信订阅号图标,knowledge:渐变效果,设计要求
knowledge:微信订阅号图标,knowledge:水果消费者,面向
knowledge:网站HOME页,knowledge:大图设计,包含
knowledge:大图设计,knowledge:产品宣传,设计
knowledge:大图设计,knowledge:欧美客户,面向
knowledge:大图设计,knowledge:大方、美感,要求
knowledge:SNOW IMPLEMENTS,knowledge:SNOW BLADE,包含
knowledge:SNOW IMPLEMENTS,knowledge:SNOW BLOWER,包含
knowledge:SNOW IMPLEMENTS,knowledge:SNOW SWEEPER,包含
knowledge:网站首页,knowledge:网页美工设计,需要
knowledge:国际运动主题乐园,knowledge:外国人,面向
knowledge:国际运动主题乐园,knowledge:海归,面向
knowledge:国际运动主题乐园,knowledge:先锋时尚的年轻人,面向
knowledge:网页美工设计,knowledge:国际范十足,风格要求
knowledge:网页美工设计,knowledge:丰富的互联网色彩,风格要求
knowledge:网页美工设计,knowledge:有活力,风格要求
knowledge:网页美工设计,knowledge:趣味和亲和力,风格要求
knowledge:网页美工设计,knowledge:有创新,风格要求
knowledge:网页美工设计,knowledge:有质感,风格要求
knowledge:网站首页图片,knowledge:首页预览,设计
knowledge:网站首页图片,knowledge:Photoshop,使用工具
knowledge:网站首页图片,knowledge:1024x768,满足
knowledge:网站首页图片,knowledge:1600x1200,满足
knowledge:网站首页图片,knowledge:1920x1200,满足
knowledge:网站首页图片,knowledge:责任心的个人,面向
knowledge:网站首页图片,knowledge:实力较强的公司,面向
knowledge:首页图片,knowledge:医学服务网站,设计对象
knowledge:首页图片,knowledge:生命科技工作者,面向
knowledge:重新设计,knowledge:首页图片,设计
knowledge:切合网站的宗旨,knowledge:首页图片,设计功能
knowledge:首页图片,knowledge:PS原文件,工具
knowledge:首页图片,knowledge:不得抄袭,受约束
knowledge:首页图片,knowledge:侵权法律责任,受约束
knowledge:首页图片,knowledge:图片大小1680*435,物理约束
knowledge:首页图片,knowledge:一同加入新设计的图片内,设计要求
knowledge:网站UI设计,knowledge:淘宝产品主图片,设计
knowledge:网站UI设计,knowledge:详情优化设计,设计
knowledge:灵感,knowledge:网站UI设计,指导
knowledge:专业技能,knowledge:网站UI设计,应用于
knowledge:PS软件,knowledge:网站UI设计,工具
knowledge:版面清晰,knowledge:网站UI设计,要求
knowledge:图文排版干净利落,knowledge:网站UI设计,要求
knowledge:设计高端大方,knowledge:网站UI设计,要求
knowledge:吸引力,knowledge:网站UI设计,要求
knowledge:特色,knowledge:网站UI设计,要求
knowledge:卖点突出,knowledge:网站UI设计,要求
knowledge:目标效果,knowledge:网站UI设计,通过
knowledge:网站UI设计,knowledge:调色,设计
knowledge:调色,knowledge:真实效果,面向
knowledge:调色,knowledge:尺寸800x800像素,约束
knowledge:网站UI设计,knowledge:网站主页,设计
knowledge:网站主页,knowledge:简洁明快,需要
knowledge:网站主页,knowledge:http://www.zxipr.com.cn/login/index,参考
knowledge:网站主页,knowledge:http://www.yrd100.com/index.htm,参考
knowledge:网站主页,knowledge:http://demo.kppw.cn/index.html,相似
knowledge:网站UI设计,knowledge:效果图,要求
knowledge:应用软件,knowledge:翻译,需要
knowledge:翻译,knowledge:菜单,包含
knowledge:翻译,knowledge:工具栏,包含
knowledge:翻译,knowledge:按钮,包含
knowledge:翻译,knowledge:提示,包含
knowledge:应用软件,knowledge:可用性,维护
knowledge:翻译,knowledge:45天,工期
knowledge:UI设计,knowledge:直播APP,设计
knowledge:长沙的设计团队,knowledge:直播APP,面向
knowledge:面谈,knowledge:长沙的设计团队,约束
knowledge:电商网站,knowledge:平台开发,设计
knowledge:电商网站,knowledge:简单简洁,面向
knowledge:电商网站,knowledge:清新亮丽,面向
knowledge:电商网站,knowledge:母婴产品购买者,面向
knowledge:电商网站,knowledge:蜜芽,参考
knowledge:电商网站,knowledge:青岛服务商,约束
knowledge:分销微信公众号,knowledge:开发,设计
knowledge:开发,knowledge:房地产公司,面向
knowledge:开发,knowledge:现成的参考,参考
knowledge:企业官网,knowledge:开发制作,设计
knowledge:个人网站,knowledge:开发制作,设计
knowledge:管理软件,knowledge:青少年足球培训,面向
knowledge:管理软件,knowledge:青少年,面向
knowledge:管理软件,knowledge:内部管理,符合
knowledge:管理软件,knowledge:湖北武汉的开发商,需要
knowledge:社交软件,knowledge:聊天功能,设计
knowledge:社交软件,knowledge:交易功能,设计
knowledge:社交软件,knowledge:理财功能,设计
knowledge:社交软件,knowledge:法语,支持
knowledge:社交软件,knowledge:中文,支持
knowledge:社交软件,knowledge:国外,面向
knowledge:手机扫描答题卡软件,knowledge:在手机上生成统计报表,设计
knowledge:门口学习网 APP,knowledge:手机扫描答题卡软件,面向
knowledge:手机扫描答题卡软件,knowledge:类似微信聊天功能,设计
knowledge:手机扫描答题卡软件,knowledge:相互之间传输文件,设计
knowledge:手机扫描答题卡软件,knowledge:学生,面向
knowledge:社交软件,knowledge:聊天功能,设计
knowledge:社交软件,knowledge:交易功能,设计
knowledge:社交软件,knowledge:理财功能,设计
knowledge:社交软件,knowledge:国外,面向
knowledge:社交软件,knowledge:法语,支持
knowledge:社交软件,knowledge:中文,支持
knowledge:社交软件,knowledge:后期维护,需要
knowledge:社交软件,knowledge:服务器,需要
knowledge:服务商,knowledge:需求文档,协作
knowledge:服务商,knowledge:联系,需要
knowledge:服务商,knowledge:报价,提供
knowledge:服务商,knowledge:辽宁,位置
knowledge:服务商,knowledge:北京,位置
knowledge:超市平台,knowledge:注册会员,设计
knowledge:超市平台,knowledge:在线下单,设计
knowledge:超市平台,knowledge:积分返现,设计
knowledge:积分返现,knowledge:会员奖励,面向
knowledge:超市平台,knowledge:二二复制模式,设计
knowledge:二二复制模式,knowledge:会员奖励,面向
knowledge:超市平台,knowledge:年度分红,设计
knowledge:超市平台,knowledge:静态奖,设计
knowledge:平台软件,knowledge:APP开发,设计
knowledge:平台软件,knowledge:滴滴打车的模式,面向
knowledge:平台软件,knowledge:代办营业执照,设计功能
knowledge:环保企业公司网站,knowledge:宣传和推广,设计
knowledge:环保企业公司网站,knowledge:普及专业知识,设计
knowledge:环保企业公司网站,knowledge:后台修改功能,设计
knowledge:环保企业公司网站,knowledge:申请企业邮箱,设计
knowledge:本地开发商,knowledge:环保企业公司网站,面向
knowledge:环保企业公司网站,knowledge:上海徐汇区,位置
knowledge:平板移动应用软件,knowledge:界面UI设计,设计
knowledge:界面UI设计,knowledge:扁平化,面向
knowledge:界面UI设计,knowledge:简洁,面向
knowledge:界面UI设计,knowledge:明快,面向
knowledge:界面UI设计,knowledge:22x16CM,受限于
knowledge:界面UI设计,knowledge:原创,受限于
knowledge:界面UI设计,knowledge:著作权,受限于
knowledge:界面UI设计,knowledge:平板,面向
knowledge:设计制作费,knowledge:界面UI设计,补偿
knowledge:教师教学常规管理系统,knowledge:学期和周次设置,设计
knowledge:教师教学常规管理系统,knowledge:常规信息记录,设计
knowledge:教师教学常规管理系统,knowledge:评价反馈,设计
knowledge:教师教学常规管理系统,knowledge:信息表查看与打印,设计
knowledge:教师教学常规管理系统,knowledge:优秀评价查询,设计
knowledge:教务处,knowledge:学期和周次设置,操作
knowledge:教师,knowledge:常规信息记录,操作
knowledge:学科组长,knowledge:评价反馈,操作
knowledge:教务处,knowledge:优秀评价查询,操作
knowledge:教师教学常规管理系统,knowledge:3500预算,约束
knowledge:上海,knowledge:北京,优先级
knowledge:门户网站,knowledge:公司管理软件,包含
knowledge:门户网站,knowledge:财务软件,包含
knowledge:门户网站,knowledge:社交功能,包含
knowledge:门户网站,knowledge:直播,包含
knowledge:门户网站,knowledge:商城,包含
knowledge:门户网站,knowledge:游戏功能,包含
knowledge:门户网站,knowledge:在线商城,功能参考
knowledge:门户网站,knowledge:在线教育,功能参考
knowledge:门户网站,knowledge:OA系统,功能参考
knowledge:APP,knowledge:门户网站,实现平台
knowledge:PC端,knowledge:门户网站,实现平台
knowledge:大连客户,knowledge:门户网站,面向
knowledge:今年年底上线,knowledge:门户网站,上线时限
knowledge:没有预算,knowledge:门户网站,预算限制
knowledge:社区健康网站,knowledge:UI设计,设计
knowledge:UI设计,knowledge:简洁大方,面向
knowledge:UI设计,knowledge:亲切,面向
knowledge:UI设计,knowledge:专业,面向
knowledge:社区健康网站,knowledge:在线预订医生,支持
knowledge:社区健康网站,knowledge:病例在线咨询医生,支持
knowledge:社区健康网站,knowledge:社区,整合
knowledge:社区健康网站,knowledge:医院医生资源,整合
knowledge:社区健康网站,knowledge:健康资源,整合
knowledge:UI设计,knowledge:4页,包括
knowledge:企业官网,knowledge:企业网站展示型网站,设计
knowledge:企业网站展示型网站,knowledge:个人工作室,面向
knowledge:VPN,knowledge:PC端,设计
knowledge:VPN,knowledge:手机端,设计
knowledge:调查问卷系统,knowledge:调查问卷,实现
knowledge:app,knowledge:调查问卷,实现
knowledge:调查问卷,knowledge:医生,面向
knowledge:调查问卷,knowledge:患者,面向
knowledge:调查问卷系统,knowledge:柱形图,输出
knowledge:调查问卷系统,knowledge:excel,输出
knowledge:调查问卷系统,knowledge:pdf格式,输出
knowledge:app,knowledge:手机号码登录,支持
knowledge:调查问卷系统,knowledge:做过类似经验的服务商,要求
knowledge:健身房app,knowledge:后台会员信息管理,设计
knowledge:健身房app,knowledge:下载app,设计
knowledge:健身房app,knowledge:会员二维码,设计
knowledge:健身房app,knowledge:课程预约,设计
knowledge:健身房app,knowledge:互动社区,设计
knowledge:健身房app,knowledge:发公告,设计
knowledge:健身房app,knowledge:安卓和苹果,面向
knowledge:健身房app,knowledge:辽宁,面向
knowledge:健身房app,knowledge:大连,面向
knowledge:健身房app,knowledge:沈阳,面向
knowledge:健身房app,knowledge:营口,面向
knowledge:小区智能化系统运维服务APP,knowledge:界面,设计
knowledge:界面,knowledge:优化,设计
knowledge:小区智能化系统运维服务APP,knowledge:工程师,面向
knowledge:小区智能化系统运维服务APP,knowledge:派单,功能
knowledge:小区智能化系统运维服务APP,knowledge:抢单,功能
knowledge:软件,knowledge:功能添加删减,设计
knowledge:功能添加删减,knowledge:客户,面向
knowledge:软件,knowledge:广告行业,设计需求
knowledge:公司内部,knowledge:教育系统,面向
knowledge:教育系统,knowledge:开发,设计
knowledge:打印单据内容,knowledge:内容清单,设计
knowledge:内容清单,knowledge:斑马打印机,面向
knowledge:内容清单,knowledge:激光打印机,面向
knowledge:内容清单,knowledge:门诊护士,面向
knowledge:内容清单,knowledge:纸张规格A4,约束
knowledge:内容清单,knowledge:纸张规格A5,约束
knowledge:展示型公众号,knowledge:二次开发,设计
knowledge:企业官网,knowledge:公司网站建设,设计
knowledge:QQ,knowledge:企业官网,联系
knowledge:企业官网,knowledge:公司提供网页模板,使用
knowledge:金融公司后台软件,knowledge:销售贷款,设计
knowledge:金融公司后台软件,knowledge:电脑端,面向
knowledge:金融公司后台软件,knowledge:独立数据库,需要
knowledge:金融公司后台软件,knowledge:文档,需要
knowledge:教育系统,knowledge:公司内部,面向
knowledge:社交网站,knowledge:用户注册,设计
knowledge:社交网站,knowledge:城市切换,设计
knowledge:社交网站,knowledge:用户搜索,设计
knowledge:社交网站,knowledge:用户信息显示,设计
knowledge:社交网站,knowledge:用户信息管理,设计
knowledge:社交网站,knowledge:用户查询,设计
knowledge:社交网站,knowledge:用户聊天功能,设计
knowledge:社交网站,knowledge:县一级的定位,面向
knowledge:社交网站,knowledge:用户量上限不小于10万,约束
knowledge:网站程序,knowledge:ui设计,设计
knowledge:网站程序,knowledge:社交网站,一起开发
knowledge:北京或是广东地区技术服务商,knowledge:社交网站,联系
knowledge:广告发布平台网站,knowledge:返利,设计
knowledge:广告发布平台网站,knowledge:用户,面向
knowledge:广告发布平台网站,knowledge:简单,设计风格
knowledge:广告发布平台网站,knowledge:横框模板,包含
knowledge:横框模板,knowledge:支付界面,触发
knowledge:广告发布平台网站,knowledge:解决方案,需要
knowledge:小程序开发,knowledge:网页js点击版验证码程序,设计
knowledge:网页js点击版验证码程序,knowledge:C#语言,使用
knowledge:图片点击验证码,knowledge:网页js点击版验证码程序,实现功能
knowledge:手机扫描答题卡软件,knowledge:学生,面向
knowledge:手机扫描答题卡软件,knowledge:手机,工具
knowledge:手机扫描答题卡软件,knowledge:统计报表,生成
knowledge:手机扫描答题卡软件,knowledge:微信聊天功能,添加
knowledge:手机扫描答题卡软件,knowledge:文件传输,实现
knowledge:手机扫描答题卡软件,knowledge:门口学习网APP,参考
knowledge:手机扫描答题卡软件,knowledge:没有地区要求,遵循
knowledge:商城网站,knowledge:代购服务,面向
knowledge:社交应用,knowledge:即时聊天,设计
knowledge:社交应用,knowledge:安卓系统,面向
knowledge:社交应用,knowledge:多人群聊天,支持
knowledge:社交应用,knowledge:一对一私聊,支持
knowledge:多人群聊天,knowledge:语音,支持
knowledge:多人群聊天,knowledge:文字,支持
knowledge:多人群聊天,knowledge:图片,支持
knowledge:社交应用,knowledge:地图,包含
knowledge:社交应用,knowledge:定位功能,支持
knowledge:社交应用,knowledge:会员充值系统,包含
knowledge:社交应用,knowledge:举报功能,支持
knowledge:社交应用,knowledge:点赞功能,支持
knowledge:社交应用,knowledge:添加好友功能,支持
knowledge:微信开发,knowledge:机关,面向
knowledge:面谈,knowledge:详细沟通,用于
knowledge:微信开发,knowledge:山东,位置
knowledge:工作室展示网站,knowledge:模块,设计
knowledge:工作室展示网站,knowledge:时间宽裕,面向
knowledge:微信沟通,knowledge:电话联系,替代
knowledge:黄酒展示网站建设,knowledge:微信公众号,共同
knowledge:黄酒展示网站建设,knowledge:预算,详谈
knowledge:个人威客,knowledge:微信H5小游戏,面向
knowledge:数据库设计,knowledge:后端开发,设计
knowledge:后端开发,knowledge:微信H5小游戏,设计
knowledge:WINDOWS SERVER 2003,knowledge:后端开发,工具
knowledge:SQLSERVER 2005,knowledge:后端开发,工具
knowledge:.NET 4.0,knowledge:后端开发,工具
knowledge:数据安全,knowledge:后端开发,约束
knowledge:费用预算 500-1000,knowledge:后端开发,约束
knowledge:公司宣传推广网站,knowledge:公司和产品宣传介绍,设计
knowledge:公司宣传推广网站,knowledge:网站开发,设计
knowledge:公司宣传推广网站,knowledge:四川遂宁,面向
knowledge:企业官网,knowledge:积分兑换商城,设计
knowledge:积分兑换商城,knowledge:开发,涉及
knowledge:市场有偿竞争,knowledge:开发,面向
knowledge:消费者,knowledge:积分兑换商城,面向
knowledge:商户,knowledge:积分兑换商城,面向
knowledge:商户,knowledge:公司,附属
knowledge:产品,knowledge:消费者,面向
knowledge:微信公众号,knowledge:积分兑换商城,附属
knowledge:手机端,knowledge:积分兑换商城,附属
knowledge:客户信息,knowledge:积分兑换商城,管理
knowledge:会员积分卡,knowledge:消费者,面向
knowledge:管理数据,knowledge:三子系统,包含
knowledge:级别权限,knowledge:商户,分配
knowledge:后台管理者,knowledge:客户信息,管理
knowledge:前端页面,knowledge:积分兑换商城,包含
knowledge:订单物流信息,knowledge:消费者,查询
knowledge:个人资料信息,knowledge:消费者,修改
knowledge:积分馈赠,knowledge:消费者,提供
knowledge:传感器APP,knowledge:手机,通过
knowledge:传感器APP,knowledge:数据库,包含
knowledge:传感器APP,knowledge:报价分开,符合
knowledge:房地产公司,knowledge:微信公众平台开发,设计
knowledge:微信公众平台开发,knowledge:功能全仿,满足
knowledge:农业公众号,knowledge:农业技术咨询服务,设计
knowledge:农业公众号,knowledge:资讯平台功能,设计
knowledge:农业公众号,knowledge:销售推广产品,设计
knowledge:农业公众号,knowledge:自有专家资源,设计
knowledge:农业公众号,knowledge:简单,风格
knowledge:农业公众号,knowledge:武汉开发商,面向
knowledge:APP开发,knowledge:一点公益,类似
knowledge:APP开发,knowledge:功能差不多,满足
knowledge:APP开发,knowledge:实力大一点的公司,面向
knowledge:实力大一点的公司,knowledge:技术公司的要求,满足
knowledge:牛奶配送电子商城app,knowledge:安卓,兼容
knowledge:牛奶配送电子商城app,knowledge:苹果,兼容
knowledge:牛奶配送电子商城app,knowledge:浙江宁波,面向
knowledge:牛奶配送电子商城app,knowledge:全国各地,面向
knowledge:注册软件,knowledge:接口修复,设计
knowledge:注册软件,knowledge:网站更换,设计
knowledge:注册软件,knowledge:右键功能,设计
knowledge:右键功能,knowledge:复制号码,面向
knowledge:右键功能,knowledge:删除全部成功,面向
knowledge:注册软件,knowledge:用户,面向
knowledge:发布订单的平台软件,knowledge:滴滴打车的模式,设计
knowledge:发布订单的平台软件,knowledge:代办营业执照,设计
knowledge:人事管理系统,knowledge:PHP,使用
knowledge:人事管理系统,knowledge:Msql,使用
knowledge:人事管理系统,knowledge:thinkphp框架,使用
knowledge:人事管理系统,knowledge:本地,运行
knowledge:人事管理系统,knowledge:apache2.2,运行
knowledge:企业官网,knowledge:PC站,设计
knowledge:PC站,knowledge:简单,面向
knowledge:PC站,knowledge:2天完成,约束
knowledge:PC站,knowledge:费用在200-500左右,约束
knowledge:PC站,knowledge:源码安装,设计
knowledge:PC站,knowledge:6个月售后服务,提供
knowledge:注册软件,knowledge:接口修复,需要
knowledge:注册软件,knowledge:新增右键功能,需要
knowledge:注册软件,knowledge:更换网站,可以使用
knowledge:注册软件,knowledge:源码,使用
knowledge:企业官网,knowledge:澳优奶粉商城,呈现
knowledge:公司,knowledge:微信店铺,开发
knowledge:微信店铺,knowledge:公司,宣传
knowledge:微信店铺,knowledge:销售产品,功能
knowledge:公司,knowledge:省内区域,覆盖
knowledge:金融展示型网站,knowledge:产品展示,设计
knowledge:金融展示型网站,knowledge:金融,面向
knowledge:金融展示型网站,knowledge:股票配资,面向
knowledge:企业官网,knowledge:天天佛软件,仿
knowledge:企业官网,knowledge:问佛,设计
knowledge:企业官网,knowledge:祈祷,设计
knowledge:企业官网,knowledge:悼念,设计
knowledge:企业官网,knowledge:微信QQ分享,支持
knowledge:企业官网,knowledge:在线支付,支持
knowledge:企业官网,knowledge:支付宝微信付款,支持
knowledge:app,knowledge:求神拜佛的用品,包含
knowledge:山西运城电子地图,knowledge:软件开发,设计
knowledge:网站制作,knowledge:协作,包括
knowledge:网站制作,knowledge:包维护一年,满足
knowledge:公众号租用,knowledge:资金问题,涉及
knowledge:资金问题,knowledge:实时结算周期十天以内,满足
knowledge:微信公众平台,knowledge:外卖功能,设计
knowledge:客户,knowledge:客户管理系统,管理
knowledge:客户管理系统,knowledge:客户,面向
knowledge:二手车生意,knowledge:二手车买卖网,设计
knowledge:二手车买卖网,knowledge:商家,面向
knowledge:二手车买卖网,knowledge:时间快,满足
knowledge:企业官网,knowledge:资讯类网站,设计
knowledge:在线修改内容,knowledge:资讯类网站,功能提供
knowledge:用户,knowledge:在线修改内容,执行
knowledge:鼠标点击,knowledge:在线修改内容,实现
knowledge:手机电子商城app,knowledge:生活便利及商业消费的综合服务平台,设计
knowledge:手机电子商城app,knowledge:商贸公司,面向
knowledge:手机电子商城app,knowledge:快递公司,面向
knowledge:手机电子商城app,knowledge:县级城市市场,面向
knowledge:企业官网,knowledge:网站设计,设计
knowledge:PSD文件,knowledge:网站设计,支持
knowledge:网站设计,knowledge:wordpress网站,构建
knowledge:网站设计,knowledge:整体简约,面向
knowledge:500,knowledge:网站设计,预算
knowledge:金融公司,knowledge:网站建设,设计
knowledge:网站建设,knowledge:视频脚本,涉及
knowledge:网站建设,knowledge:域名,涉及
knowledge:网站建设,knowledge:服务器,涉及
knowledge:音乐软件,knowledge:苹果端开发,设计
knowledge:安卓软件,knowledge:显示音乐频率功能,缺少
knowledge:安卓软件,knowledge:xml格式音乐乐谱显示,使用
knowledge:苹果端开发,knowledge:北京地区开发商,面向
knowledge:微信开发,knowledge:公众号,设计
knowledge:公众号,knowledge:在线下单,包含
knowledge:公众号,knowledge:个人中心,包含
knowledge:公众号,knowledge:湖北恩施,面向
knowledge:Java平台,knowledge:背景图全屏展示工具,面向
knowledge:PC机器,knowledge:背景图全屏展示工具,运行于
knowledge:Java的swt或swing,knowledge:背景图全屏展示工具,开发
knowledge:背景图全屏展示工具,knowledge:欢迎文字播放,功能包含
knowledge:背景图全屏展示工具,knowledge:图片路径配置文件制定,需要
knowledge:背景图全屏展示工具,knowledge:图片间隔时间可以配置文件自定义,支持
knowledge:背景图全屏展示工具,knowledge:文字大小、文字颜色、位置可以通过配置文件自定义,支持
knowledge:背景图全屏展示工具,knowledge:文字可以滚动（文字方向）,支持
knowledge:背景图全屏展示工具,knowledge:幻灯片,风格类似
knowledge:二手车交易平台,knowledge:APP开发,设计
knowledge:二手车交易平台,knowledge:二手车交易信息,展示
knowledge:二手车交易平台,knowledge:买卖二手车,提供
knowledge:二手车交易平台,knowledge:网约车,提供
knowledge:二手车交易平台,knowledge:山东,面向
knowledge:视频上传客户端,knowledge:断点续传功能,设计
knowledge:视频上传客户端,knowledge:抓取关键帧功能,设计
knowledge:视频上传客户端,knowledge:XP,面向
knowledge:视频上传客户端,knowledge:win7,面向
knowledge:视频上传客户端,knowledge:win10,面向
knowledge:视频上传客户端,knowledge:FLV格式,支持
knowledge:视频上传客户端,knowledge:MP4格式,支持
knowledge:视频上传客户端,knowledge:WAV格式,支持
knowledge:视频上传客户端,knowledge:MP3格式,支持
knowledge:视频上传客户端,knowledge:APE格式,支持
knowledge:视频上传客户端,knowledge:数据库逻辑结构设计文档,遵循
knowledge:视频上传客户端,knowledge:按时完工,遵循
knowledge:html表格样式,knowledge:html文件,实现
knowledge:html表格样式,knowledge:css文件,实现
knowledge:内容,knowledge:单列宽度,约束
knowledge:单列宽度,knowledge:屏幕,约束
knowledge:日期,knowledge:单列宽度,可能超出
knowledge:html表格样式,knowledge:锁定前N列,具备
knowledge:背景色,knowledge:rgb #72AAD6,具体颜色
knowledge:企业官网,knowledge:装修公司,面向
knowledge:企业官网,knowledge:网站开发,设计
knowledge:装修公司,knowledge:公司简介,包含
knowledge:装修公司,knowledge:企业文化,包含
knowledge:装修公司,knowledge:装修案例,包含
knowledge:装修公司,knowledge:联系方式,包含
